STCODE,DIST,YEAR,RICE Kharif area,RICE Kharif production,RICE Total Area,RICE Total Production,RICE Total Yield,WHT Rabi area,WHT Rabi production,WHT Total Area,WHT Total Production,WHT Total Yield,MAIZ Kharif area,MAIZ Kharif production,MAIZ Total Area,MAIZ Total Production,MAIZ Total Yield,CPEA Rabi area,CPEA Rabi production,CPEA Total Area,CPEA Total Production,CPEA Total Yield,PPEA Kharif area,PPEA Kharif production,PPEA Total Area,PPEA Total Production,PPEA Total Yield,BLCK Total Area,BLCK Total Production,BLCK Total Yield,GREN Total Area,GREN Total Production,GREN Total Yield,SESA Kharif area,SESA Kharif production,SESA Total Area,SESA Total Production,SESA Total Yield,RM Rabi area,RM Rabi production,RM Total Area,RM Total Production,RM Total Yield,SCAN Total Area,SGUR Total Production,SCAN Total Yield
18,633,2012,4.1100,10.4600,4.1100,10.4600,2545.0122,24.9000,65.0000,24.9000,65.0000,2610.4418,20.5700,59.0700,20.5700,62.5800,3042.2946,0.0200,0.0200,0.0200,0.0200,1000.0000,1.4594,0.9095,1.4494,0.9031,552.9259,0.8200,0.1400,170.7317,0.0000,0.0000,0.0000,0.1100,0.0600,0.1100,0.0600,545.4545,0.2800,0.0800,0.2800,0.0800,285.7143,0.0500,0.1070,2140.0000
18,633,2013,3.9800,10.0500,3.9800,10.0500,2525.1256,39.9200,33.1600,39.9200,33.1600,830.6613,21.7000,59.0700,21.7000,61.6400,2840.5530,0.0200,0.0200,0.0200,0.0200,1000.0000,1.4046,0.9270,1.3904,0.9258,703.3950,0.7800,0.1000,128.2051,0.0400,0.0200,500.0000,0.1100,0.0300,0.1100,0.0300,272.7273,1.4900,0.9700,1.4900,0.9700,651.0067,0.0500,0.0200,400.0000
18,633,2014,3.9400,10.9400,3.9400,10.9400,2776.6497,23.6700,63.6600,23.6700,63.6600,2689.4804,21.5500,52.0900,21.5500,52.0900,2417.1694,0.0200,0.0200,0.0200,0.0200,1000.0000,1.6912,0.9966,1.6930,1.0151,658.2224,0.4600,0.1000,217.3913,0.0100,0.0100,1000.0000,0.1100,0.0300,0.1100,0.0300,272.7273,0.2300,0.0500,0.2300,0.0500,217.3913,0.0500,0.1360,2720.0000
18,633,2015,3.9000,9.8400,3.9000,9.8400,2523.0769,27.4800,34.1500,27.4800,34.1500,1242.7220,20.9300,59.0700,20.9300,73.2700,3500.7167,0.0200,0.0200,0.0200,0.0200,1000.0000,1.6806,1.0553,1.7901,1.1188,573.7562,0.7700,0.4000,519.4805,0.0100,0.0000,0.0000,0.0200,0.0100,0.0200,0.0100,500.0000,0.3400,0.2100,0.3400,0.2100,617.6471,0.0500,0.1040,2080.0000
18,634,1998,20.7000,29.4500,20.7000,29.4500,1422.7053,66.7700,67.5900,66.7700,67.5900,1012.2810,32.6500,59.0700,41.5150,86.2000,2786.5515,0.0400,0.0300,0.0400,0.0300,750.0000,1.4597,0.9195,1.4390,0.9203,568.7803,1.7900,1.1900,664.8045,0.0100,0.0000,0.0000,0.0700,0.0400,0.0700,0.0400,571.4286,0.4800,0.1200,0.4800,0.1200,250.0000,1.2903,4.6653,4056.1225
18,634,1999,20.4500,30.6500,20.4500,30.6500,1498.7775,68.4800,110.1200,68.4800,110.1200,1608.0607,32.6500,59.0700,41.5150,86.2000,2912.7759,0.0300,0.0300,0.0300,0.0300,1000.0000,0.0200,0.0000,0.0200,0.0000,0.0000,1.5400,1.3100,850.6494,0.0200,0.0100,500.0000,0.0700,0.0300,0.0700,0.0300,428.5714,0.4100,0.0600,0.4100,0.0600,146.3415,1.4710,4.1049,2847.3333
18,634,2000,20.0800,31.4700,20.0800,31.4700,1567.2311,65.1500,44.1000,65.1500,44.1000,676.8995,32.6500,59.0700,41.5150,86.2000,2786.5539,0.0500,0.0300,0.0500,0.0300,600.0000,0.0300,0.0000,0.0300,0.0000,0.0000,1.7100,1.0600,619.8830,0.0100,0.0000,0.0000,0.0700,0.0200,0.0700,0.0200,285.7143,0.4200,0.0600,0.4200,0.0600,142.8571,0.0000,0.0000,0.0000
18,634,2001,19.7600,33.7700,19.7600,33.7700,1709.0081,64.4200,132.0700,64.4200,132.0700,2050.1397,32.6500,59.0700,41.5150,86.2000,3109.9262,0.0300,0.0200,0.0300,0.0200,666.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.5100,1.0000,662.2517,0.0500,0.0100,200.0000,0.0500,0.0200,0.0500,0.0200,400.0000,0.4000,0.0500,0.4000,0.0500,125.0000,0.0000,0.0000,0.0000
18,634,2002,20.9400,22.4600,20.9400,22.4600,1072.5883,66.3700,92.9800,66.3700,92.9800,1400.9342,32.6500,59.0700,41.5150,86.2000,2077.8554,0.0400,0.0400,0.0400,0.0400,1000.0000,1.5177,0.9179,1.5012,0.9097,571.1319,1.5700,1.1900,757.9618,0.0100,0.0000,0.0000,0.0800,0.0200,0.0800,0.0200,250.0000,0.4000,0.0800,0.4000,0.0800,200.0000,0.0000,0.0000,0.0000
18,634,2003,19.7800,28.9800,19.7800,28.9800,1465.1163,66.5000,83.5300,66.5000,83.5300,1256.0902,32.6500,59.0700,41.5150,86.2000,3332.3334,3.5729,2.2210,3.5755,2.2519,657.5555,1.1698,0.9256,1.1554,0.9341,719.6221,0.7999,0.3507,436.9138,0.5655,0.2985,480.7994,0.5747,0.2554,0.6116,0.2676,437.7419,2.0710,1.2492,2.0597,1.2301,548.5836,2.6039,9.2801,3662.4470
18,634,2004,20.0900,25.2800,20.0900,25.2800,1258.3375,66.4900,121.4000,66.4900,121.4000,1825.8385,32.6500,59.0700,41.5150,86.2000,2819.8624,3.9740,2.8027,3.9709,2.8078,701.7127,1.1697,0.9256,1.1554,0.9344,752.7296,0.8031,0.3623,455.3330,0.5655,0.3034,546.1352,0.6048,0.2482,0.6140,0.2499,403.5583,2.1130,1.2493,2.1088,1.2301,659.2218,2.6249,10.2846,3687.5651
18,634,2005,20.2800,29.1700,20.2800,29.1700,1438.3629,64.2900,63.4600,64.2900,63.4600,987.0897,32.6500,59.0700,41.5150,86.2000,2435.0318,0.0300,0.0200,0.0300,0.0200,666.6667,0.0000,0.0145,0.0000,0.0171,904.2864,1.2400,0.8800,709.6774,0.0300,0.0200,666.6667,0.0200,0.0000,0.0200,0.0000,0.0000,0.3700,0.0900,0.3700,0.0900,243.2432,0.0000,0.0000,0.0000
18,634,2006,19.5700,27.0700,19.5700,27.0700,1383.2397,67.6300,101.8300,67.6300,101.8300,1505.6927,32.6500,59.0700,41.5150,86.2000,3023.9683,0.0300,0.0300,0.0300,0.0300,1000.0000,1.3798,1.3234,1.3853,1.3128,841.1471,1.4600,1.4400,986.3014,0.0100,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.3800,0.1100,0.3800,0.1100,289.4737,1.5613,4.5233,3451.5714
18,634,2007,19.4700,25.0000,19.4700,25.0000,1284.0267,66.8100,104.3600,66.8100,104.3600,1562.0416,32.6500,59.0700,41.5150,86.2000,2760.5788,0.0600,0.0600,0.0600,0.0600,1000.0000,1.7278,0.9282,1.7283,0.9430,642.3252,2.6400,2.5400,962.1212,0.0100,0.0100,1000.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.3800,0.1100,0.3800,0.1100,289.4737,0.0000,0.0000,0.0000
18,634,2008,20.1700,27.4100,20.1700,27.4100,1358.9489,65.8400,48.3600,65.8400,48.3600,734.5079,32.6500,59.0700,41.5150,86.2000,2772.4922,0.0400,0.0100,0.0400,0.0100,250.0000,1.5155,0.9960,1.5173,0.9843,675.9294,1.2100,1.1700,966.9421,0.0200,0.0100,500.0000,0.0400,0.0100,0.0400,0.0100,250.0000,0.3700,0.0200,0.3700,0.0200,54.0541,1.4979,4.5679,3395.7808
18,634,2009,20.1600,23.0900,20.1600,23.0900,1145.3373,64.9400,42.9800,64.9400,42.9800,661.8417,32.6500,12.5000,41.5150,12.5000,259.6054,0.0300,0.0100,0.0300,0.0100,333.3333,1.3223,0.9539,1.3256,0.9561,684.3309,1.1600,0.5400,465.5172,0.0500,0.0200,400.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.3300,0.0100,0.3300,0.0100,30.3030,2.2434,9.9959,4503.7888
18,634,2010,19.9600,24.0600,19.9600,24.0600,1205.4108,64.2900,75.5700,64.2900,75.5700,1175.4550,32.6500,16.3800,41.5150,16.3800,350.5243,0.0400,0.0200,0.0400,0.0200,500.0000,1.4553,0.8558,1.4555,0.8636,565.8622,1.0900,1.2100,1110.0917,0.0900,0.0500,555.5556,0.0200,0.0000,0.0200,0.0000,0.0000,0.4300,0.2600,0.4300,0.2600,604.6512,1.9776,10.6728,5000.4110
18,634,2011,19.8600,23.9400,19.8600,23.9400,1205.4381,63.9700,95.8100,63.9700,95.8100,1497.7333,32.6500,15.6900,41.5150,15.6900,337.4919,0.0300,0.0200,0.0300,0.0200,666.6667,1.4567,0.8943,1.4543,0.8950,592.3213,1.0900,1.6500,1154.8250,0.0400,0.0200,500.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.3700,0.0300,0.3700,0.0300,81.0811,1.8789,9.9782,5140.6666
18,634,2012,19.9500,24.2800,19.9500,24.2800,1217.0426,64.8800,87.0400,64.8800,87.0400,1341.5536,32.6500,14.2600,41.5150,14.2600,311.4217,0.0200,0.0200,0.0200,0.0200,1000.0000,1.4550,0.8350,1.4520,0.8454,647.8256,1.0900,1.0500,963.3028,0.0600,0.0300,500.0000,0.0200,0.0100,0.0200,0.0100,500.0000,0.3400,0.0200,0.3400,0.0200,58.8235,2.3084,11.6042,4972.3926
18,634,2013,19.3500,23.3300,19.3500,23.3300,1205.6848,54.3400,44.3400,54.3400,44.3400,815.9735,32.6500,14.0000,41.5150,14.0000,289.1367,0.0200,0.0200,0.0200,0.0200,1000.0000,1.4774,0.8059,1.4799,0.8624,526.7130,0.8700,0.4200,482.7586,0.0300,0.0200,666.6667,0.0100,0.0000,0.0100,0.0000,0.0000,0.2300,0.1100,0.2300,0.1100,478.2609,2.7200,14.5272,4954.2607
18,634,2014,19.1500,25.3900,19.1500,25.3900,1325.8486,61.6900,85.2500,61.6900,85.2500,1381.9095,32.6500,11.8700,41.5150,11.8700,247.3947,0.0200,0.0200,0.0200,0.0200,1000.0000,1.4531,0.9096,1.4386,0.9039,760.0484,0.8400,0.6500,773.8095,0.0200,0.0200,1000.0000,0.0100,0.0100,0.0100,0.0100,969.3801,0.2800,0.1100,0.2800,0.1100,392.8571,2.0964,10.8216,5199.8962
18,634,2015,18.9500,32.8400,18.9500,32.8400,1732.9815,61.0400,120.4000,61.0400,120.4000,1972.4771,32.6500,16.7000,41.5150,16.7000,358.4460,0.0200,0.0200,0.0200,0.0200,1000.0000,1.6649,0.8372,1.6879,0.8694,618.7380,1.0400,0.6100,586.5385,0.0300,0.0200,666.6667,0.0100,0.0100,0.0100,0.0100,969.3801,0.4000,0.2200,0.4000,0.2200,550.0000,1.5974,10.8156,6693.6532
18,635,1998,2.9000,3.7200,2.9000,3.7200,1282.7586,24.2900,21.9300,24.2900,21.9300,902.8407,17.2800,38.3600,17.2800,38.3600,2219.9074,0.0300,0.0300,0.0300,0.0300,1000.0000,0.0200,0.0100,0.0200,0.0100,500.0000,2.7500,0.9800,356.3636,0.6066,0.2464,376.2343,0.0500,0.0100,0.0500,0.0100,200.0000,1.0000,0.4800,1.0000,0.4800,480.0000,0.5023,1.2625,1998.5283
18,635,1999,2.9200,3.3300,2.9200,3.3300,1140.4110,19.7600,22.5000,19.7600,22.5000,1138.6640,16.6900,38.4400,16.6900,38.4400,2303.1756,0.0700,0.0700,0.0700,0.0700,1000.0000,0.1000,0.0200,0.1000,0.0200,200.0000,2.7600,0.8700,315.2174,0.0100,0.0100,1000.0000,0.1100,0.0300,0.1100,0.0300,272.7273,0.9800,0.4700,0.9800,0.4700,479.5918,0.6916,2.5604,3313.1600
18,635,2000,2.5800,2.3700,2.5800,2.3700,918.6047,15.8200,8.1300,15.8200,8.1300,513.9064,16.0200,32.7400,16.0200,32.7400,2043.6954,0.0600,0.0500,0.0600,0.0500,833.3333,0.0700,0.0100,0.0700,0.0100,142.8571,2.4200,0.6300,260.3306,0.0000,0.0000,0.0000,0.0300,0.0100,0.0300,0.0100,333.3333,0.6300,0.1800,0.6300,0.1800,285.7143,0.6133,1.2302,1689.8779
18,635,2001,2.3700,2.9800,2.3700,2.9800,1257.3840,17.6700,21.9600,17.6700,21.9600,1242.7844,15.2200,40.4100,15.2200,40.4100,2655.0591,0.0400,0.0400,0.0400,0.0400,1000.0000,0.0700,0.0200,0.0700,0.0200,285.7143,2.3700,0.5100,215.1899,0.0000,0.0000,0.0000,0.0500,0.0100,0.0500,0.0100,200.0000,0.6600,0.2900,0.6600,0.2900,439.3939,0.5300,1.2093,1787.7603
18,635,2002,3.0900,2.6400,3.0900,2.6400,854.3689,16.0800,17.2000,16.0800,17.2000,1069.6517,13.6400,20.5000,13.6400,20.5000,1502.9326,0.0300,0.0300,0.0300,0.0300,1000.0000,0.0500,0.0100,0.0500,0.0100,200.0000,2.0800,0.1300,62.5000,0.6408,0.2195,340.0257,0.0300,0.0100,0.0300,0.0100,333.3333,0.5900,0.2800,0.5900,0.2800,474.5763,0.8542,2.4982,2821.2390
18,635,2003,2.2600,2.2100,2.2600,2.2100,977.8761,15.9100,15.8800,15.9100,15.8800,998.1144,14.8400,43.3200,14.8400,43.3200,2919.1375,4.7839,3.5010,4.7201,3.5408,795.4511,1.1699,0.9253,1.1551,0.9409,733.8090,0.7213,0.2774,357.4430,0.4856,0.1970,426.8825,0.5833,0.3043,0.5997,0.3129,468.8766,2.3825,1.2490,2.3842,1.2299,496.2111,0.7892,2.3601,3021.2700
18,635,2004,1.9800,2.1200,1.9800,2.1200,1070.7071,15.1000,20.2800,15.1000,20.2800,1343.0464,13.9000,33.6100,13.9000,33.6100,2417.9856,4.6565,3.4929,4.7036,3.5406,814.5795,1.1699,0.9253,1.1551,0.9409,741.0660,0.7447,0.2812,392.3465,0.4856,0.1968,439.5783,0.6359,0.3162,0.6306,0.3190,480.0754,2.4298,1.2490,2.4298,1.2299,508.8202,0.8120,2.3690,3136.5265
18,635,2005,1.8100,1.9700,1.8100,1.9700,1088.3978,14.8300,17.9700,14.8300,17.9700,1211.7330,13.0600,32.4200,13.0600,32.4200,2482.3890,0.0300,0.0200,0.0300,0.0200,666.6667,0.0000,0.0000,0.0000,0.0000,0.0000,1.9300,0.6900,357.5130,0.1200,0.0400,333.3333,0.0200,0.0000,0.0200,0.0000,0.0000,0.5200,0.1000,0.5200,0.1000,192.3077,0.6381,1.7975,2458.2069
18,635,2006,1.6500,1.8900,1.6500,1.8900,1145.4545,13.0400,14.7500,13.0400,14.7500,1131.1350,12.9300,24.0100,12.9300,24.0100,1856.9219,0.0400,0.0600,0.0400,0.0600,1500.0000,0.1100,0.0400,0.1100,0.0400,363.6364,1.7000,0.6800,400.0000,0.2700,0.1300,481.4815,0.0300,0.0100,0.0300,0.0100,333.3333,0.4400,0.1600,0.4400,0.1600,363.6364,0.6207,2.6680,3639.1455
18,635,2007,1.6400,1.6000,1.6400,1.6000,975.6098,12.8200,25.5000,12.8200,25.5000,1989.0796,12.6300,23.1000,12.6300,23.1000,1828.9786,0.4800,0.6000,0.4800,0.6000,1250.0000,0.0300,0.0100,0.0300,0.0100,333.3333,1.4800,0.6000,405.4054,0.4600,0.2200,478.2609,0.0300,0.0100,0.0300,0.0100,333.3333,0.3300,0.1100,0.3300,0.1100,333.3333,0.6548,2.4386,3367.0061
18,635,2008,1.2100,1.2100,1.2100,1.2100,1000.0000,11.6400,9.1700,11.6400,9.1700,787.8007,11.4700,24.8200,11.4700,24.8200,2163.9058,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.6800,0.6400,380.9524,0.0300,0.0200,666.6667,0.0300,0.0100,0.0300,0.0100,333.3333,0.3600,0.0400,0.3600,0.0400,111.1111,0.0000,0.0030,0.0000
18,635,2009,1.2100,1.0500,1.2100,1.0500,867.7686,10.5300,7.3500,10.5300,7.3500,698.0057,10.5400,23.9000,10.5400,23.9000,2267.5522,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.6300,0.3000,184.0491,0.0600,0.0400,666.6667,0.0100,0.0000,0.0100,0.0000,0.0000,0.2700,0.0200,0.2700,0.0200,74.0741,0.0000,0.0020,0.0000
18,635,2010,1.2000,1.1000,1.2000,1.1000,916.6667,10.4300,12.9200,10.4300,12.9200,1238.7344,10.2300,31.3100,10.2300,31.3100,3060.6061,0.0100,0.0000,0.0100,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.5500,0.6300,406.4516,0.1100,0.0500,454.5455,0.0100,0.0000,0.0100,0.0000,0.0000,0.5100,0.3000,0.5100,0.3000,588.2353,0.0000,0.0020,0.0000
18,635,2011,1.1900,1.0900,1.1900,1.0900,915.9664,10.3700,14.9500,10.3700,14.9500,1441.6586,10.1800,30.0000,10.1800,30.0000,2946.9548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.5600,0.9500,608.9744,0.0600,0.0400,666.6667,0.0100,0.0000,0.0100,0.0000,0.0000,0.3100,0.0500,0.3100,0.0500,161.2903,0.0000,0.0010,0.0000
18,635,2012,1.2000,1.1100,1.2000,1.1100,925.0000,10.5200,14.8800,10.5200,14.8800,1414.4487,10.0200,27.2700,10.0200,27.2700,2721.5569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.5500,0.5600,361.2903,0.0800,0.0500,625.0000,0.0100,0.0100,0.0100,0.0100,969.3801,0.2800,0.0400,0.2800,0.0400,142.8571,0.0000,0.0020,0.0000
18,635,2013,1.1600,1.0700,1.1600,1.0700,922.4138,10.1100,7.7500,10.1100,7.7500,766.5678,10.6100,26.8900,10.6100,26.8900,2534.4015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0100,0.0300,0.0100,333.3333,1.1200,0.5400,482.1429,0.0800,0.0300,375.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.6800,0.4000,0.6800,0.4000,588.2353,0.0200,0.0020,100.0000
18,635,2014,1.1500,1.1600,1.1500,1.1600,1008.6957,10.0000,14.5800,10.0000,14.5800,1458.0000,10.5000,22.7000,10.5000,22.7000,2161.9048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.2000,0.5300,441.6667,0.0400,0.0200,500.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.2300,0.1000,0.2300,0.1000,434.7826,0.0300,0.0700,2333.3333
18,635,2015,1.1400,1.0400,1.1400,1.0400,912.2807,14.1000,28.1500,14.1000,28.1500,1996.4539,10.2000,31.9300,10.2000,31.9300,3130.3922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0100,0.0200,0.0100,500.0000,1.2900,0.5300,410.8527,0.0200,0.0100,500.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.4100,0.2000,0.4100,0.2000,487.8049,0.0000,0.0020,0.0000
18,636,1998,5.2200,7.6800,5.2200,7.6800,1471.2644,28.1300,36.1100,28.1300,36.1100,1283.6829,25.0800,59.0700,25.0800,71.9400,2868.4211,0.2700,0.2600,0.2700,0.2600,962.9630,0.0100,0.0000,0.0100,0.0000,0.0000,1.6000,0.6100,381.2500,0.6417,0.2342,364.2154,0.1700,0.0700,0.1700,0.0700,411.7647,1.0700,0.5300,1.0700,0.5300,495.3271,0.8687,1.3284,2072.5858
18,636,1999,5.4300,8.2000,5.4300,8.2000,1510.1289,27.7200,45.7400,27.7200,45.7400,1650.0722,24.3400,59.0700,24.3400,77.1400,3169.2687,0.2000,0.2000,0.2000,0.2000,1000.0000,0.0100,0.0000,0.0100,0.0000,0.0000,1.3100,0.3500,267.1756,0.1500,0.0600,400.0000,0.1400,0.0700,0.1400,0.0700,500.0000,1.1800,0.6400,1.1800,0.6400,542.3729,1.5500,0.3850,248.3871
18,636,2000,5.9700,9.8300,5.9700,9.8300,1646.5662,27.0500,23.8000,27.0500,23.8000,879.8521,24.0300,59.0700,24.0300,69.5500,2894.2988,0.1800,0.1300,0.1800,0.1300,722.2222,1.4585,0.9094,1.4563,0.9102,504.9376,1.4600,0.3700,253.4247,0.0100,0.0000,0.0000,0.1000,0.0300,0.1000,0.0300,300.0000,0.9200,0.3100,0.9200,0.3100,336.9565,1.6000,0.2580,161.2500
18,636,2001,5.8800,11.2400,5.8800,11.2400,1911.5646,28.1200,50.2900,28.1200,50.2900,1788.4068,23.4000,59.0700,23.4000,69.3900,2965.3846,0.1700,0.1800,0.1700,0.1800,1058.8235,1.2641,0.9486,1.2620,0.9582,714.4143,1.4200,0.9100,640.8451,0.6210,0.3677,584.3579,0.0800,0.0400,0.0800,0.0400,500.0000,0.9600,0.5000,0.9600,0.5000,520.8333,1.4500,0.4080,281.3793
18,636,2002,5.2700,5.2800,5.2700,5.2800,1001.8975,25.2800,34.0200,25.2800,34.0200,1345.7278,23.0600,53.6700,23.0600,53.6700,2327.4068,0.1700,0.1400,0.1700,0.1400,823.5294,1.5232,0.9962,1.5236,1.0053,582.1241,1.0300,0.0600,58.2524,3.1383,0.7473,233.9915,0.0900,0.0000,0.0900,0.0000,0.0000,0.9600,0.2400,0.9600,0.2400,250.0000,1.6100,0.1030,63.9752
18,636,2003,5.3800,8.7300,5.3800,8.7300,1622.6766,25.8300,31.5900,25.8300,31.5900,1222.9965,22.5600,59.0700,22.5600,65.8700,2919.7695,3.9746,2.8046,3.9654,2.8084,765.6756,1.1698,0.9253,1.1551,0.9346,754.3664,0.8311,0.2762,318.1991,0.7687,0.2673,337.5728,0.6364,0.3021,0.6355,0.3092,436.6517,1.8451,0.9972,1.8293,0.9991,532.3117,0.6772,1.5593,2051.9054
18,636,2004,5.5100,7.8800,5.5100,7.8800,1430.1270,25.8200,48.0300,25.8200,48.0300,1860.1859,23.6100,48.4000,23.6100,48.4000,2049.9788,4.7845,3.4922,4.7202,3.5414,791.0429,1.1222,0.8799,1.1239,0.8875,715.1072,0.8212,0.2901,348.1452,0.5737,0.2282,387.7958,0.5885,0.2692,0.6183,0.3076,454.4239,2.4808,1.2491,2.4776,1.2299,517.4108,0.8809,1.3310,1875.1162
18,636,2005,5.4400,7.2200,5.4400,7.2200,1327.2059,26.0300,19.3700,26.0300,19.3700,744.1414,22.8600,59.0700,22.8600,61.2800,2680.6649,0.1100,0.0100,0.1100,0.0100,90.9091,0.0300,0.0200,0.0300,0.0200,666.6667,1.1500,0.3800,330.4348,0.0000,0.0000,0.0000,0.0400,0.0200,0.0400,0.0200,500.0000,1.0600,0.0800,1.0600,0.0800,75.4717,1.6100,2.0580,1278.2609
18,636,2006,5.3300,12.0100,5.3300,12.0100,2253.2833,26.1400,40.9000,26.1400,40.9000,1564.6519,22.5900,59.0700,22.5900,73.6400,3259.8495,0.1300,0.1300,0.1300,0.1300,1000.0000,1.3802,0.9944,1.3580,0.9860,719.9618,1.2600,0.4800,380.9524,0.4752,0.2129,472.9157,0.0600,0.0300,0.0600,0.0300,500.0000,1.0200,0.3200,1.0200,0.3200,313.7255,1.7800,4.9740,2794.3820
18,636,2007,5.6300,12.8100,5.6300,12.8100,2275.3108,26.0300,29.2100,26.0300,29.2100,1122.1667,22.1400,59.0700,22.1400,63.2000,2854.5619,0.1300,0.0800,0.1300,0.0800,615.3846,0.0000,0.0000,0.0000,0.0000,0.0000,1.2400,0.5100,411.2903,0.5195,0.2183,439.6658,0.0500,0.0300,0.0500,0.0300,600.0000,1.0900,0.2200,1.0900,0.2200,201.8349,1.4300,3.9840,2786.0140
18,636,2008,5.7300,7.7800,5.7300,7.7800,1357.7661,25.1100,33.4700,25.1100,33.4700,1332.9351,22.1900,59.0700,22.1900,60.6800,2734.5651,0.1000,0.0400,0.1000,0.0400,400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3200,0.5300,401.5152,0.6290,0.2459,403.3194,0.0400,0.0200,0.0400,0.0200,500.0000,0.8700,0.0400,0.8700,0.0400,45.9770,1.3300,3.8440,2890.2256
18,636,2009,5.7100,6.4200,5.7100,6.4200,1124.3433,24.6200,29.5000,24.6200,29.5000,1198.2128,21.5100,51.4800,21.5100,51.4800,2393.3054,0.1100,0.0400,0.1100,0.0400,363.6364,0.0000,0.0000,0.0000,0.0000,0.0000,1.3400,0.2600,194.0299,1.4542,0.3452,251.5706,0.0200,0.0000,0.0200,0.0000,0.0000,0.8000,0.0200,0.8000,0.0200,25.0000,1.2000,3.0830,2569.1667
18,636,2010,5.6500,6.6900,5.6500,6.6900,1184.0708,24.3700,51.8700,24.3700,51.8700,2128.4366,20.8800,59.0700,20.8800,67.4600,3230.8429,0.1300,0.1100,0.1300,0.1100,846.1538,0.0000,0.0000,0.0000,0.0000,0.0000,1.1900,0.4800,403.3613,0.5046,0.2175,441.9418,0.0200,0.0100,0.0200,0.0100,500.0000,0.4700,0.2400,0.4700,0.2400,510.6383,0.8600,2.5080,2916.2791
18,636,2011,5.6200,5.6200,5.6200,5.6200,1000.0000,24.2500,38.9400,24.2500,38.9400,1605.7732,20.7700,59.0700,20.7700,64.6300,3111.6996,0.1000,0.0700,0.1000,0.0700,700.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1900,0.7800,655.4622,0.5610,0.3832,716.6881,0.0200,0.0100,0.0200,0.0100,500.0000,0.9100,0.0600,0.9100,0.0600,65.9341,1.0800,1.9840,1837.0370
18,636,2012,5.6500,6.7500,5.6500,6.7500,1194.6903,24.6000,59.7500,24.6000,59.7500,2428.8618,20.4600,58.7500,20.4600,58.7500,2871.4565,0.0900,0.0700,0.0900,0.0700,777.7778,0.0100,0.0000,0.0100,0.0000,0.0000,1.2400,0.4900,395.1613,0.6265,0.2459,407.6980,0.0200,0.0100,0.0200,0.0100,500.0000,0.8300,0.0400,0.8300,0.0400,48.1928,0.9700,2.6280,2709.2784
18,636,2013,5.4800,6.4900,5.4800,6.4900,1184.3066,36.6400,29.1200,36.6400,29.1200,794.7598,21.6200,57.7700,21.6200,57.7700,2672.0629,0.0900,0.0800,0.0900,0.0800,888.8889,0.0200,0.0100,0.0200,0.0100,500.0000,0.9200,0.4100,445.6522,0.4928,0.2018,440.1469,0.0200,0.0100,0.0200,0.0100,500.0000,0.2300,0.1400,0.2300,0.1400,608.6957,0.7500,0.1560,208.0000
18,636,2014,5.4300,7.0600,5.4300,7.0600,1300.1842,23.3900,58.5200,23.3900,58.5200,2501.9239,21.4400,48.9100,21.4400,48.9100,2281.2500,0.0700,0.0700,0.0700,0.0700,1000.0000,0.0000,0.0229,0.0000,0.0217,1004.8573,0.9200,0.4100,445.6522,0.5126,0.2176,450.1213,0.0200,0.0100,0.0200,0.0100,500.0000,0.6800,0.1700,0.6800,0.1700,250.0000,0.8000,1.5520,1940.0000
18,636,2015,5.3700,6.3500,5.3700,6.3500,1182.4953,28.1500,33.4800,28.1500,33.4800,1189.3428,20.8200,59.0700,20.8200,68.7900,3304.0346,0.0700,0.0700,0.0700,0.0700,1000.0000,0.0200,0.0000,0.0200,0.0000,0.0000,1.0400,0.5000,480.7692,1.4875,0.6853,447.3252,0.0100,0.0000,0.0100,0.0000,0.0000,0.8600,0.4300,0.8600,0.4300,500.0000,1.0300,2.4160,2345.6311
